uuid,item_id,item_title,item_ingredients
63d40588-5757-4393-9248-484b4a6f2720,33921,really good vegetarian meatloaf  really,"['water', 'salt', 'lentils', 'onion', 'quick-cooking oats', 'cheddar cheese', 'egg', 'spaghetti sauce', 'garlic powder', 'dried basil', 'dried parsley', 'seasoning salt', 'black pepper']"
63d40588-5757-4393-9248-484b4a6f2720,48760,szechuan noodles with spicy beef sauce,"['ground beef', 'onions', 'garlic', 'fresh ginger', 'dry crushed red pepper', 'sesame oil', 'cornstarch', 'beef broth', 'hoisin sauce', 'soy sauce', 'vermicelli', 'green onion']"
63d40588-5757-4393-9248-484b4a6f2720,43509,crumb topped banana muffins,"['flour', 'baking soda', 'baking powder', 'salt', 'bananas', 'sugar', 'egg', 'butter', 'brown sugar', 'cinnamon', 'nuts']"
63d40588-5757-4393-9248-484b4a6f2720,89204,crock pot chicken with black beans   cream cheese,"['boneless chicken breasts', 'black beans', 'corn', 'salsa', 'cream cheese']"
63d40588-5757-4393-9248-484b4a6f2720,28148,oven fried chicken chimichangas,"['picante sauce', 'ground cumin', 'dried oregano leaves', 'cooked chicken', 'cheddar cheese', 'green onions', 'flour tortillas', 'margarine', 'green onion']"
63d40588-5757-4393-9248-484b4a6f2720,63689,my family s favorite sloppy joes  pizza joes,"['ground beef', 'celery', 'onion', 'tomato sauce', 'ketchup', 'barbecue sauce', 'brown sugar', 'dry mustard', 'salt and pepper', 'worcestershire sauce', 'vinegar']"
63d40588-5757-4393-9248-484b4a6f2720,69173,kittencal s italian melt in your mouth meatballs,"['ground beef', 'egg', 'parmesan cheese', 'breadcrumbs', 'garlic', 'salt', 'fresh ground black pepper', 'milk', 'dried oregano', 'fresh parsley']"
63d40588-5757-4393-9248-484b4a6f2720,49387,oven fried eggplant  aubergine,"['fat-free mayonnaise', 'onion', 'eggplant', 'fine dry breadcrumb', 'parmesan cheese', 'dried italian seasoning', 'vegetable oil cooking spray']"
63d40588-5757-4393-9248-484b4a6f2720,150863,panera s cream cheese potato soup,"['chicken broth', 'potatoes', 'seasoning salt', 'white pepper', 'ground red pepper', 'cream cheese']"
63d40588-5757-4393-9248-484b4a6f2720,22782,jo mama s world famous spaghetti,"['italian sausage', 'onion', 'garlic cloves', 'diced tomatoes', 'tomato paste', 'tomato sauce', 'water', 'basil', 'dried parsley flakes', 'brown sugar', 'salt', 'crushed red pepper flakes', 'fresh coarse ground black pepper', 'red wine', 'thin spaghetti', 'parmesan cheese']"
63d40588-5757-4393-9248-484b4a6f2720,318050,diet soda pop brownies,"['brownie mix', 'diet pepsi']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,418161,chicken oreganata with lime,"['fresh oregano', 'lime zest', 'ground cumin', 'garlic cloves', 'fresh ground black pepper', 'chicken breasts', 'extra virgin olive oil', 'salt', 'flour', 'chicken broth', 'tequila', 'fresh lime juice']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,51836,easy pasta lasagna,"['rigatoni pasta', 'eggs', 'ricotta cheese', 'parmesan cheese', 'minced garlic cloves', 'oregano', 'salt & pepper', 'pasta sauce', 'diced tomatoes', 'sour cream', 'mozzarella cheese']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,193998,abraham lincoln s   best cake i ever tasted    a white,"['granulated sugar', 'butter', 'vanilla', 'cake flour', 'baking powder', 'milk', 'almonds', 'egg whites', 'sugar', 'water', 'cream of tartar', 'salt']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,68955,japanese mum s chicken,"['chicken drumsticks', 'water', 'balsamic vinegar', 'soy sauce', 'sugar', 'garlic clove', 'hot chili pepper']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,77397,kittencal s 5 minute cinnamon flop brunch cake,"['all-purpose flour', 'sugar', 'milk', 'vanilla', 'baking powder', 'salt', 'egg', 'brown sugar', 'cinnamon', 'butter', 'walnuts']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,164062,good old diner meatloaf,"['ground chuck', 'ground pork', 'beef broth', 'yellow onion', 'breadcrumbs', 'garlic cloves', 'worcestershire sauce', 'egg', 'olive oil', 'salt', 'pepper', 'dried oregano', 'ketchup', 'brown sugar']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,25885,banana banana bread,"['all-purpose flour', 'baking soda', 'salt', 'butter', 'brown sugar', 'eggs', 'bananas']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,87782,greek potatoes  oven roasted and delicious,"['potatoes', 'garlic cloves', 'olive oil', 'water', 'dried oregano', 'lemon', 'sea salt', 'fresh coarse ground black pepper']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,56103,roasted brussels sprouts,"['brussels sprouts', 'olive oil', 'kosher salt', 'lemon-pepper seasoning']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,32204,whatever floats your boat  brownies,"['butter', 'unsweetened cocoa', 'sugar', 'eggs', 'vanilla', 'flour', 'salt', 'chocolate chips', 'raisins', 'maraschino cherry', 'nuts', ""m&m'"", ""reese's pieces"", 'miniature marshmallow']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,89207,kittencal s chocolate frosting icing,"['butter', ""confectioners' sugar"", 'half-and-half cream', 'vanilla', 'unsweetened cocoa powder']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,33921,really good vegetarian meatloaf  really,"['water', 'salt', 'lentils', 'onion', 'quick-cooking oats', 'cheddar cheese', 'egg', 'spaghetti sauce', 'garlic powder', 'dried basil', 'dried parsley', 'seasoning salt', 'black pepper']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,48760,szechuan noodles with spicy beef sauce,"['ground beef', 'onions', 'garlic', 'fresh ginger', 'dry crushed red pepper', 'sesame oil', 'cornstarch', 'beef broth', 'hoisin sauce', 'soy sauce', 'vermicelli', 'green onion']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,43509,crumb topped banana muffins,"['flour', 'baking soda', 'baking powder', 'salt', 'bananas', 'sugar', 'egg', 'butter', 'brown sugar', 'cinnamon', 'nuts']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,89204,crock pot chicken with black beans   cream cheese,"['boneless chicken breasts', 'black beans', 'corn', 'salsa', 'cream cheese']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,28148,oven fried chicken chimichangas,"['picante sauce', 'ground cumin', 'dried oregano leaves', 'cooked chicken', 'cheddar cheese', 'green onions', 'flour tortillas', 'margarine', 'green onion']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,69173,kittencal s italian melt in your mouth meatballs,"['ground beef', 'egg', 'parmesan cheese', 'breadcrumbs', 'garlic', 'salt', 'fresh ground black pepper', 'milk', 'dried oregano', 'fresh parsley']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,63689,my family s favorite sloppy joes  pizza joes,"['ground beef', 'celery', 'onion', 'tomato sauce', 'ketchup', 'barbecue sauce', 'brown sugar', 'dry mustard', 'salt and pepper', 'worcestershire sauce', 'vinegar']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,49387,oven fried eggplant  aubergine,"['fat-free mayonnaise', 'onion', 'eggplant', 'fine dry breadcrumb', 'parmesan cheese', 'dried italian seasoning', 'vegetable oil cooking spray']"
7ca982c2-8d2c-4cae-bf31-790993f4cc6b,150863,panera s cream cheese potato soup,"['chicken broth', 'potatoes', 'seasoning salt', 'white pepper', 'ground red pepper', 'cream cheese']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,248074,garlic fries  light,"['canola oil', 'salt', 'baking potatoes', 'cooking spray', 'butter', 'garlic cloves', 'fresh parsley', 'parmesan cheese']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,384508,gravy peas,"['peas', 'margarine', 'flour', '2% low-fat milk', 'salt', 'pepper']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,51836,easy pasta lasagna,"['rigatoni pasta', 'eggs', 'ricotta cheese', 'parmesan cheese', 'minced garlic cloves', 'oregano', 'salt & pepper', 'pasta sauce', 'diced tomatoes', 'sour cream', 'mozzarella cheese']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,172212,creamy mocha drink,"['splenda granular', 'baking cocoa', 'instant coffee granules', 'boiling water', '2% low-fat milk', 'vanilla extract', 'no-sugar-added reduced-fat vanilla ice cream', 'whipped topping', 'ground cinnamon']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,68955,japanese mum s chicken,"['chicken drumsticks', 'water', 'balsamic vinegar', 'soy sauce', 'sugar', 'garlic clove', 'hot chili pepper']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,77397,kittencal s 5 minute cinnamon flop brunch cake,"['all-purpose flour', 'sugar', 'milk', 'vanilla', 'baking powder', 'salt', 'egg', 'brown sugar', 'cinnamon', 'butter', 'walnuts']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,164062,good old diner meatloaf,"['ground chuck', 'ground pork', 'beef broth', 'yellow onion', 'breadcrumbs', 'garlic cloves', 'worcestershire sauce', 'egg', 'olive oil', 'salt', 'pepper', 'dried oregano', 'ketchup', 'brown sugar']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,25885,banana banana bread,"['all-purpose flour', 'baking soda', 'salt', 'butter', 'brown sugar', 'eggs', 'bananas']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,87782,greek potatoes  oven roasted and delicious,"['potatoes', 'garlic cloves', 'olive oil', 'water', 'dried oregano', 'lemon', 'sea salt', 'fresh coarse ground black pepper']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,56103,roasted brussels sprouts,"['brussels sprouts', 'olive oil', 'kosher salt', 'lemon-pepper seasoning']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,32204,whatever floats your boat  brownies,"['butter', 'unsweetened cocoa', 'sugar', 'eggs', 'vanilla', 'flour', 'salt', 'chocolate chips', 'raisins', 'maraschino cherry', 'nuts', ""m&m'"", ""reese's pieces"", 'miniature marshmallow']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,89207,kittencal s chocolate frosting icing,"['butter', ""confectioners' sugar"", 'half-and-half cream', 'vanilla', 'unsweetened cocoa powder']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,33921,really good vegetarian meatloaf  really,"['water', 'salt', 'lentils', 'onion', 'quick-cooking oats', 'cheddar cheese', 'egg', 'spaghetti sauce', 'garlic powder', 'dried basil', 'dried parsley', 'seasoning salt', 'black pepper']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,48760,szechuan noodles with spicy beef sauce,"['ground beef', 'onions', 'garlic', 'fresh ginger', 'dry crushed red pepper', 'sesame oil', 'cornstarch', 'beef broth', 'hoisin sauce', 'soy sauce', 'vermicelli', 'green onion']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,43509,crumb topped banana muffins,"['flour', 'baking soda', 'baking powder', 'salt', 'bananas', 'sugar', 'egg', 'butter', 'brown sugar', 'cinnamon', 'nuts']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,89204,crock pot chicken with black beans   cream cheese,"['boneless chicken breasts', 'black beans', 'corn', 'salsa', 'cream cheese']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,28148,oven fried chicken chimichangas,"['picante sauce', 'ground cumin', 'dried oregano leaves', 'cooked chicken', 'cheddar cheese', 'green onions', 'flour tortillas', 'margarine', 'green onion']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,63689,my family s favorite sloppy joes  pizza joes,"['ground beef', 'celery', 'onion', 'tomato sauce', 'ketchup', 'barbecue sauce', 'brown sugar', 'dry mustard', 'salt and pepper', 'worcestershire sauce', 'vinegar']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,69173,kittencal s italian melt in your mouth meatballs,"['ground beef', 'egg', 'parmesan cheese', 'breadcrumbs', 'garlic', 'salt', 'fresh ground black pepper', 'milk', 'dried oregano', 'fresh parsley']"
0e2eb907-c2dd-43c6-a01e-b0ccc6a86002,49387,oven fried eggplant  aubergine,"['fat-free mayonnaise', 'onion', 'eggplant', 'fine dry breadcrumb', 'parmesan cheese', 'dried italian seasoning', 'vegetable oil cooking spray']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,384508,gravy peas,"['peas', 'margarine', 'flour', '2% low-fat milk', 'salt', 'pepper']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,8054,barbecue hamburger patties,"['beef', 'onion', 'salt', 'catsup', 'chili sauce', 'brown sugar', 'lemon juice']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,163427,baked tofu with mushroom gravy,"['soft silken tofu', 'butter', 'white onions', 'white button mushrooms', 'flour', 'low-fat milk', 'low-fat plain yogurt', 'salt', 'pepper', 'dried thyme', 'oil', 'nonstick cooking spray']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,336852,baked corn  like a corn casserole  but no cheese or sour cream,"['eggs', 'creamed corn', 'sugar', 'club crackers', 'salt', 'milk', 'butter']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,134451,hazelnut chip scones,"['flour', 'sugar', 'baking powder', 'salt', 'cream of tartar', 'butter', 'egg', 'hazelnut-flavored liquid coffee creamer', 'semi-sweet chocolate chips', 'brown sugar', 'ground cinnamon', 'ground allspice', 'ground nutmeg']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,466724,creamy chicken  spinach and tortellini soup,"['olive oil', 'sweet onion', 'carrots', 'garlic clove', 'bay leaf', 'poultry seasoning', 'herbes de provence', 'red chili pepper flakes', 'cinnamon', 'nutmeg', 'salt and pepper', 'tortellini', 'chicken stock', 'chicken bouillon', 'reduced-fat cream of chicken soup', 'frozen chopped spinach', 'cooked chicken breast', 'nonfat milk']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,68955,japanese mum s chicken,"['chicken drumsticks', 'water', 'balsamic vinegar', 'soy sauce', 'sugar', 'garlic clove', 'hot chili pepper']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,77397,kittencal s 5 minute cinnamon flop brunch cake,"['all-purpose flour', 'sugar', 'milk', 'vanilla', 'baking powder', 'salt', 'egg', 'brown sugar', 'cinnamon', 'butter', 'walnuts']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,25885,banana banana bread,"['all-purpose flour', 'baking soda', 'salt', 'butter', 'brown sugar', 'eggs', 'bananas']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,87782,greek potatoes  oven roasted and delicious,"['potatoes', 'garlic cloves', 'olive oil', 'water', 'dried oregano', 'lemon', 'sea salt', 'fresh coarse ground black pepper']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,56103,roasted brussels sprouts,"['brussels sprouts', 'olive oil', 'kosher salt', 'lemon-pepper seasoning']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,32204,whatever floats your boat  brownies,"['butter', 'unsweetened cocoa', 'sugar', 'eggs', 'vanilla', 'flour', 'salt', 'chocolate chips', 'raisins', 'maraschino cherry', 'nuts', ""m&m'"", ""reese's pieces"", 'miniature marshmallow']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,33921,really good vegetarian meatloaf  really,"['water', 'salt', 'lentils', 'onion', 'quick-cooking oats', 'cheddar cheese', 'egg', 'spaghetti sauce', 'garlic powder', 'dried basil', 'dried parsley', 'seasoning salt', 'black pepper']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,89207,kittencal s chocolate frosting icing,"['butter', ""confectioners' sugar"", 'half-and-half cream', 'vanilla', 'unsweetened cocoa powder']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,48760,szechuan noodles with spicy beef sauce,"['ground beef', 'onions', 'garlic', 'fresh ginger', 'dry crushed red pepper', 'sesame oil', 'cornstarch', 'beef broth', 'hoisin sauce', 'soy sauce', 'vermicelli', 'green onion']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,43509,crumb topped banana muffins,"['flour', 'baking soda', 'baking powder', 'salt', 'bananas', 'sugar', 'egg', 'butter', 'brown sugar', 'cinnamon', 'nuts']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,89204,crock pot chicken with black beans   cream cheese,"['boneless chicken breasts', 'black beans', 'corn', 'salsa', 'cream cheese']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,28148,oven fried chicken chimichangas,"['picante sauce', 'ground cumin', 'dried oregano leaves', 'cooked chicken', 'cheddar cheese', 'green onions', 'flour tortillas', 'margarine', 'green onion']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,63689,my family s favorite sloppy joes  pizza joes,"['ground beef', 'celery', 'onion', 'tomato sauce', 'ketchup', 'barbecue sauce', 'brown sugar', 'dry mustard', 'salt and pepper', 'worcestershire sauce', 'vinegar']"
3b9e7757-818f-4abd-8f13-7d5e1474f234,69173,kittencal s italian melt in your mouth meatballs,"['ground beef', 'egg', 'parmesan cheese', 'breadcrumbs', 'garlic', 'salt', 'fresh ground black pepper', 'milk', 'dried oregano', 'fresh parsley']"
59f0e597-0920-4453-a49a-547f110ee31a,148527,breaded steak  bistec empanizado,"['steaks', 'onion', 'garlic cloves', 'orange juice', 'dried oregano', 'peppercorn', 'paprika', 'salt', 'eggs', 'cracker meal', 'flour', 'olive oil']"
59f0e597-0920-4453-a49a-547f110ee31a,86607,breakfast  pizza   somersize,"['bulk sausage', 'cheddar cheese', 'eggs', 'diced tomato', 'fresh mushrooms']"
59f0e597-0920-4453-a49a-547f110ee31a,51836,easy pasta lasagna,"['rigatoni pasta', 'eggs', 'ricotta cheese', 'parmesan cheese', 'minced garlic cloves', 'oregano', 'salt & pepper', 'pasta sauce', 'diced tomatoes', 'sour cream', 'mozzarella cheese']"
59f0e597-0920-4453-a49a-547f110ee31a,172212,creamy mocha drink,"['splenda granular', 'baking cocoa', 'instant coffee granules', 'boiling water', '2% low-fat milk', 'vanilla extract', 'no-sugar-added reduced-fat vanilla ice cream', 'whipped topping', 'ground cinnamon']"
59f0e597-0920-4453-a49a-547f110ee31a,352281,chicken coconut curry soup   a k a  easy mulligatawny,"['whole boneless skinless chicken breast', 'potatoes', 'carrots', 'onion', 'curry powder', 'gingerroot', 'garlic', 'ground cumin', 'chicken stock cubes', 'water', 'coconut milk', 'salt', 'fresh ground pepper']"
59f0e597-0920-4453-a49a-547f110ee31a,336852,baked corn  like a corn casserole  but no cheese or sour cream,"['eggs', 'creamed corn', 'sugar', 'club crackers', 'salt', 'milk', 'butter']"
59f0e597-0920-4453-a49a-547f110ee31a,81413,grandmas country soup 1965,"['fava beans', 'great northern bean', 'water', 'chicken stock', 'tomato paste', 'chili powder', 'cumin powder', 'onion', 'carrot', 'celery rib', 'savoy cabbage', 'frisee', 'salt', 'pepper', 'romano cheese', 'olive oil', 'spaghetti']"
59f0e597-0920-4453-a49a-547f110ee31a,68955,japanese mum s chicken,"['chicken drumsticks', 'water', 'balsamic vinegar', 'soy sauce', 'sugar', 'garlic clove', 'hot chili pepper']"
59f0e597-0920-4453-a49a-547f110ee31a,77397,kittencal s 5 minute cinnamon flop brunch cake,"['all-purpose flour', 'sugar', 'milk', 'vanilla', 'baking powder', 'salt', 'egg', 'brown sugar', 'cinnamon', 'butter', 'walnuts']"
59f0e597-0920-4453-a49a-547f110ee31a,25885,banana banana bread,"['all-purpose flour', 'baking soda', 'salt', 'butter', 'brown sugar', 'eggs', 'bananas']"
59f0e597-0920-4453-a49a-547f110ee31a,87782,greek potatoes  oven roasted and delicious,"['potatoes', 'garlic cloves', 'olive oil', 'water', 'dried oregano', 'lemon', 'sea salt', 'fresh coarse ground black pepper']"
59f0e597-0920-4453-a49a-547f110ee31a,56103,roasted brussels sprouts,"['brussels sprouts', 'olive oil', 'kosher salt', 'lemon-pepper seasoning']"
59f0e597-0920-4453-a49a-547f110ee31a,32204,whatever floats your boat  brownies,"['butter', 'unsweetened cocoa', 'sugar', 'eggs', 'vanilla', 'flour', 'salt', 'chocolate chips', 'raisins', 'maraschino cherry', 'nuts', ""m&m'"", ""reese's pieces"", 'miniature marshmallow']"
59f0e597-0920-4453-a49a-547f110ee31a,89207,kittencal s chocolate frosting icing,"['butter', ""confectioners' sugar"", 'half-and-half cream', 'vanilla', 'unsweetened cocoa powder']"
59f0e597-0920-4453-a49a-547f110ee31a,33921,really good vegetarian meatloaf  really,"['water', 'salt', 'lentils', 'onion', 'quick-cooking oats', 'cheddar cheese', 'egg', 'spaghetti sauce', 'garlic powder', 'dried basil', 'dried parsley', 'seasoning salt', 'black pepper']"
59f0e597-0920-4453-a49a-547f110ee31a,48760,szechuan noodles with spicy beef sauce,"['ground beef', 'onions', 'garlic', 'fresh ginger', 'dry crushed red pepper', 'sesame oil', 'cornstarch', 'beef broth', 'hoisin sauce', 'soy sauce', 'vermicelli', 'green onion']"
59f0e597-0920-4453-a49a-547f110ee31a,43509,crumb topped banana muffins,"['flour', 'baking soda', 'baking powder', 'salt', 'bananas', 'sugar', 'egg', 'butter', 'brown sugar', 'cinnamon', 'nuts']"
59f0e597-0920-4453-a49a-547f110ee31a,89204,crock pot chicken with black beans   cream cheese,"['boneless chicken breasts', 'black beans', 'corn', 'salsa', 'cream cheese']"
59f0e597-0920-4453-a49a-547f110ee31a,28148,oven fried chicken chimichangas,"['picante sauce', 'ground cumin', 'dried oregano leaves', 'cooked chicken', 'cheddar cheese', 'green onions', 'flour tortillas', 'margarine', 'green onion']"
59f0e597-0920-4453-a49a-547f110ee31a,63689,my family s favorite sloppy joes  pizza joes,"['ground beef', 'celery', 'onion', 'tomato sauce', 'ketchup', 'barbecue sauce', 'brown sugar', 'dry mustard', 'salt and pepper', 'worcestershire sauce', 'vinegar']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,148527,breaded steak  bistec empanizado,"['steaks', 'onion', 'garlic cloves', 'orange juice', 'dried oregano', 'peppercorn', 'paprika', 'salt', 'eggs', 'cracker meal', 'flour', 'olive oil']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,220440,easter deviled eggs,"['hard-cooked eggs', 'cream cheese', 'dijon mustard', 'mayonnaise', 'white vinegar', 'sea salt', 'fresh ground pepper', 'fresh dill weed', 'paprika']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,198802,cherry almond butter cookies,"['butter', 'sugar', 'egg', 'vanilla', 'flour', 'baking powder', 'dried cherries', 'slivered almonds']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,193998,abraham lincoln s   best cake i ever tasted    a white,"['granulated sugar', 'butter', 'vanilla', 'cake flour', 'baking powder', 'milk', 'almonds', 'egg whites', 'sugar', 'water', 'cream of tartar', 'salt']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,336852,baked corn  like a corn casserole  but no cheese or sour cream,"['eggs', 'creamed corn', 'sugar', 'club crackers', 'salt', 'milk', 'butter']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,466724,creamy chicken  spinach and tortellini soup,"['olive oil', 'sweet onion', 'carrots', 'garlic clove', 'bay leaf', 'poultry seasoning', 'herbes de provence', 'red chili pepper flakes', 'cinnamon', 'nutmeg', 'salt and pepper', 'tortellini', 'chicken stock', 'chicken bouillon', 'reduced-fat cream of chicken soup', 'frozen chopped spinach', 'cooked chicken breast', 'nonfat milk']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,81413,grandmas country soup 1965,"['fava beans', 'great northern bean', 'water', 'chicken stock', 'tomato paste', 'chili powder', 'cumin powder', 'onion', 'carrot', 'celery rib', 'savoy cabbage', 'frisee', 'salt', 'pepper', 'romano cheese', 'olive oil', 'spaghetti']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,68955,japanese mum s chicken,"['chicken drumsticks', 'water', 'balsamic vinegar', 'soy sauce', 'sugar', 'garlic clove', 'hot chili pepper']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,77397,kittencal s 5 minute cinnamon flop brunch cake,"['all-purpose flour', 'sugar', 'milk', 'vanilla', 'baking powder', 'salt', 'egg', 'brown sugar', 'cinnamon', 'butter', 'walnuts']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,164062,good old diner meatloaf,"['ground chuck', 'ground pork', 'beef broth', 'yellow onion', 'breadcrumbs', 'garlic cloves', 'worcestershire sauce', 'egg', 'olive oil', 'salt', 'pepper', 'dried oregano', 'ketchup', 'brown sugar']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,25885,banana banana bread,"['all-purpose flour', 'baking soda', 'salt', 'butter', 'brown sugar', 'eggs', 'bananas']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,87782,greek potatoes  oven roasted and delicious,"['potatoes', 'garlic cloves', 'olive oil', 'water', 'dried oregano', 'lemon', 'sea salt', 'fresh coarse ground black pepper']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,56103,roasted brussels sprouts,"['brussels sprouts', 'olive oil', 'kosher salt', 'lemon-pepper seasoning']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,32204,whatever floats your boat  brownies,"['butter', 'unsweetened cocoa', 'sugar', 'eggs', 'vanilla', 'flour', 'salt', 'chocolate chips', 'raisins', 'maraschino cherry', 'nuts', ""m&m'"", ""reese's pieces"", 'miniature marshmallow']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,33921,really good vegetarian meatloaf  really,"['water', 'salt', 'lentils', 'onion', 'quick-cooking oats', 'cheddar cheese', 'egg', 'spaghetti sauce', 'garlic powder', 'dried basil', 'dried parsley', 'seasoning salt', 'black pepper']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,89207,kittencal s chocolate frosting icing,"['butter', ""confectioners' sugar"", 'half-and-half cream', 'vanilla', 'unsweetened cocoa powder']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,48760,szechuan noodles with spicy beef sauce,"['ground beef', 'onions', 'garlic', 'fresh ginger', 'dry crushed red pepper', 'sesame oil', 'cornstarch', 'beef broth', 'hoisin sauce', 'soy sauce', 'vermicelli', 'green onion']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,43509,crumb topped banana muffins,"['flour', 'baking soda', 'baking powder', 'salt', 'bananas', 'sugar', 'egg', 'butter', 'brown sugar', 'cinnamon', 'nuts']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,89204,crock pot chicken with black beans   cream cheese,"['boneless chicken breasts', 'black beans', 'corn', 'salsa', 'cream cheese']"
fb7bddc3-17df-4391-ad1a-90800fe771e2,28148,oven fried chicken chimichangas,"['picante sauce', 'ground cumin', 'dried oregano leaves', 'cooked chicken', 'cheddar cheese', 'green onions', 'flour tortillas', 'margarine', 'green onion']"
10c63bdc-1f3c-49c9-9693-c0e9d236a5c9,148527,breaded steak  bistec empanizado,"['steaks', 'onion', 'garlic cloves', 'orange juice', 'dried oregano', 'peppercorn', 'paprika', 'salt', 'eggs', 'cracker meal', 'flour', 'olive oil']"
10c63bdc-1f3c-49c9-9693-c0e9d236a5c9,198802,cherry almond butter cookies,"['butter', 'sugar', 'egg', 'vanilla', 'flour', 'baking powder', 'dried cherries', 'slivered almonds']"
10c63bdc-1f3c-49c9-9693-c0e9d236a5c9,51836,easy pasta lasagna,"['rigatoni pasta', 'eggs', 'ricotta cheese', 'parmesan cheese', 'minced garlic cloves', 'oregano', 'salt & pepper', 'pasta sauce', 'diced tomatoes', 'sour cream', 'mozzarella cheese']"
10c63bdc-1f3c-49c9-9693-c0e9d236a5c9,116529,fudge filled chocolate chip thumbprints,"['butter', 'salt', 'vanilla extract', 'brown sugar', 'all-purpose flour', 'semisweet mini chocolate chips', 'milk', ""confectioners' sugar"", 'semisweet chocolate piece', 'shortening', 'white corn syrup', 'water']"
10c63bdc-1f3c-49c9-9693-c0e9d236a5c9,68955,japanese mum s chicken,"['chicken drumsticks', 'water', 'balsamic vinegar', 'soy sauce', 'sugar', 'garlic clove', 'hot chili pepper']"
